id,screen_name,user_id,time,link,text,source
929946496115642369,BrendaLLawrence,54300515,2017-11-13T05:38:16Z,https://www.twitter.com/EmergeAmerica/statuses/928635124882735104,"RT @EmergeAmerica ""Women are motivated to improve the world around them, so it's up to us to make politics a realm where they feel like they can channel their community involvement.""  @DewSteele #EmergeNow https://www.glamour.com/story/how-to-get-more-women-elected",Twitter for iPhone
929938091992784896,RepRickLarsen,404132211,2017-11-13T05:04:53Z,https://www.twitter.com/RepRickLarsen/statuses/929938091992784896,"The thing is, everyone knows she is coming and no one can stop her.  She just outhustles everyone. https://twitter.com/TXFNS/status/929900133948510208 QT @TXFNS Julie Ertz, your 2017 US Soccer Player of the Year #USWNT #USAvCAN http://pbs.twimg.com/ext_tw_video_thumb/929900040499236864/pu/img/GwZAb5Czf0L1AqOH.jpg https://video.twimg.com/ext_tw_video/929900040499236864/pu/pl/iHnwip6B41VmmFvA.m3u8",Twitter for Android
929979667435618304,auctnr1,21572351,2017-11-13T07:50:05Z,https://www.twitter.com/Breaking911/statuses/929934223506595840,RT @Breaking911 JUST IN: Suspect In 'Mall of America' Stabbing Identified as 20-Year-Old Mahad Abdiaziz Abdirahaman - http://breaking911.com/witness-several-victims-stabbing-inside-mall-america-heres-know/,Twitter for iPhone
930025645933023232,replouiegohmert,22055226,2017-11-13T10:52:47Z,https://www.twitter.com/replouiegohmert/statuses/930025645933023232,"Tune in at 7:15AM CT this morning! @foxandfriends @FoxNews https://twitter.com/foxandfriends/status/930024212294656000 QT @foxandfriends Coming up...!
@LawrenceBJones3
@GovMikeHuckabee
@IvankaTrump
@replouiegohmert
@LizClaman
@Jehmu
@TezlynFigaro
@gen_jackkeane http://pbs.twimg.com/media/DOgYncPVQAAxRER.jpg",Twitter for iPhone
930041521587539968,CoryBooker,15808765,2017-11-13T11:55:52Z,https://www.twitter.com/CoryBooker/statuses/930041521587539968,"“In the depth of winter, I finally learned that within me there lay an invincible summer.”
Albert Camus",Twitter for iPhone
930040892270039040,auctnr1,21572351,2017-11-13T11:53:22Z,https://www.twitter.com/nypost/statuses/930030150917541890,RT @nypost Multiple people were stabbed inside the Mall of America http://nyp.st/2hnupHx http://pbs.twimg.com/media/DOghfdGXcAErzUZ.jpg,Twitter for iPhone
930040260318388224,auctnr1,21572351,2017-11-13T11:50:52Z,https://www.twitter.com/FoxNewsInsider/statuses/930015636088152065,RT @FoxNewsInsider WATCH: Watters Crashes Liberal 'Scream at the Sky' Event http://insider.foxnews.com/2017/11/12/watch-watters-crashes-liberal-scream-sky-event,Twitter for iPhone
930040122745217024,auctnr1,21572351,2017-11-13T11:50:19Z,https://www.twitter.com/HistoryInPix/statuses/929991481825353729,"RT @HistoryInPix Canadian soldier standing in the mud at the battlefield of Passchendaele, Belgium, 1917. Photograph by William Rider-Rider. http://pbs.twimg.com/media/DOf-Ut5X4AAmZXE.jpg",Twitter for iPhone
930040051794399232,auctnr1,21572351,2017-11-13T11:50:02Z,https://www.twitter.com/Inc/statuses/930036784934899712,"RT @Inc He started a bow time company at age 9, went on 'Shark Tank' at 11 and now runs a $600,000 company @emilycanal http://on.inc.com/2mmsJ6I",Twitter for iPhone
930039866691391488,auctnr1,21572351,2017-11-13T11:49:18Z,https://www.twitter.com/TomFitton/statuses/930012040491683840,RT @TomFitton Former Trump aides frustrated by release of Carter Page transcript http://www.washingtonexaminer.com/article/2640381 via @dcexaminer,Twitter for iPhone
930039722419859456,auctnr1,21572351,2017-11-13T11:48:43Z,https://www.twitter.com/FoxNewsInsider/statuses/930031490741755904,RT @FoxNewsInsider Judge Jeanine: Antifa's Violence Is 'Outright Attempt at Anarchy' http://insider.foxnews.com/2017/11/12/judge-jeanine-antifas-violence-outright-attempt-anarchy,Twitter for iPhone
930039688299253761,auctnr1,21572351,2017-11-13T11:48:35Z,https://www.twitter.com/Attenboroughs_D/statuses/929991318633369601,"RT @Attenboroughs_D Expectations vs reality.

#MondayMotivation http://pbs.twimg.com/ext_tw_video_thumb/929991254284304384/pu/img/O_I6GW1_IM5TtdaJ.jpg https://video.twimg.com/ext_tw_video/929991254284304384/pu/vid/720x720/FENqpzJ1y5ON8im7.mp4",Twitter for iPhone
930039617235103744,auctnr1,21572351,2017-11-13T11:48:18Z,https://www.twitter.com/HistoryInPix/statuses/930025255229444096,"RT @HistoryInPix William Harley and Arthur Davidson, 1914 http://pbs.twimg.com/media/DOgdCjWUMAASlxy.jpg",Twitter for iPhone
930039564399464449,auctnr1,21572351,2017-11-13T11:48:06Z,https://www.twitter.com/CLewandowski_/statuses/930004700732317696,"RT @CLewandowski_ Goodell wants $49.5 million a year, private jet for life and healthcare for his family but can’t respect the flag?  http://www.espn.com/",Twitter for iPhone
930039294126952448,JohnCornyn,13218102,2017-11-13T11:47:01Z,https://www.twitter.com/JohnCornyn/statuses/930039294126952448,"Perez, Senate Democrats Won’t Say if Menendez Should Leave Senate if Convicted in Corruption Case http://freebeacon.com/politics/perez-senate-democrats-wont-say-menendez-leave-senate-convicted-corruption-case/",Twitter Web Client
930039014878564352,brianschatz,47747074,2017-11-13T11:45:55Z,https://www.twitter.com/DalaiLama/statuses/930020204368732160,"RT @DalaiLama Anger and aggression sometimes seem to be protective because they bring energy to bear on a particular situation, but that energy is blind. It takes a calm mind to be able to consider things from different angles and points of view.",Twitter for iPhone
930038681108348928,JohnCornyn,13218102,2017-11-13T11:44:35Z,https://www.twitter.com/JohnCornyn/statuses/930038681108348928,China Enlists Western Media to Spread Its Message - WSJ https://www.wsj.com/articles/china-enlists-western-media-to-spread-its-message-1510401601?mod=itp&mod=djemITP_h,OS X
930037140838408192,JohnCornyn,13218102,2017-11-13T11:38:28Z,https://www.twitter.com/JohnCornyn/statuses/930037140838408192,Trump backs U.S. intelligence agencies when asked about Russian meddling  https://www.wsj.com/articles/trump-backs-u-s-intelligence-agencies-when-asked-about-russian-meddling-1510465932 via @WSJ,Twitter Web Client
930036793256312832,JohnCornyn,13218102,2017-11-13T11:37:05Z,https://www.twitter.com/JohnCornyn/statuses/930036793256312832,"First Baptist Church in Sutherland Springs, Texas reopens as a memorial  https://www.wsj.com/articles/first-baptist-church-in-sutherland-texas-reopens-as-a-memorial-to-victims-1510535169 via @WSJ",Twitter Web Client
930036374262214656,JohnCornyn,13218102,2017-11-13T11:35:25Z,https://www.twitter.com/JohnCornyn/statuses/930036374262214656,GOP bills remove some of the tax code’s complexities  https://www.wsj.com/articles/gop-bills-remove-some-of-the-tax-codes-complexities-1510517179 via @WSJ,Twitter Web Client
930035630863781889,JohnCornyn,13218102,2017-11-13T11:32:28Z,https://www.twitter.com/JohnCornyn/statuses/930035630863781889,"In ‘Watershed Moment,’ YouTube Blocks Extremist Cleric’s Message - The New York Times https://www.nytimes.com/2017/11/12/us/politics/youtube-terrorism-anwar-al-awlaki.html?emc=edit_th_20171113&nl=todaysheadlines&nlid=31315663",OS X
930031717443952640,JohnCornyn,13218102,2017-11-13T11:16:55Z,https://www.twitter.com/JohnCornyn/statuses/930031717443952640,The biggest threat to the Trump economy is his trade agenda https://www.wsj.com/articles/a-nafta-recession-1510522167 via @WSJOpinion,Twitter Web Client
930030728200454144,RepKinzinger,219429281,2017-11-13T11:12:59Z,https://www.twitter.com/rrstar/statuses/929921875974729728,"RT @rrstar Of Byron power plant's approximately 860 workers, nearly 170 of them are veterans or currently active military members.
http://ow.ly/9dvu30gwPRt",Twitter for iPhone
