id,screen_name,user_id,time,link,text,source
925935873337815040,RepSwalwell,942156122,2017-11-02T04:01:29Z,https://www.twitter.com/RepSwalwell/statuses/925935873337815040,"Let him face 12 New Yorkers. I have faith in them. https://twitter.com/cbsnews/status/925764375625064449 QT @CBSNews POTUS says he would consider sending NYC attack suspect to detention center in Guantanamo Bay, @margbrennan reports: http://cbsn.ws/2hwRicm http://pbs.twimg.com/ext_tw_video_thumb/925764203553570816/pu/img/QBEGBIdasLmmDnNu.jpg https://video.twimg.com/ext_tw_video/925764203553570816/pu/pl/XDJ-fJFQHPJR6uC2.m3u8",Twitter for iPhone
925935761400180738,TeamCornyn,1648117711,2017-11-02T04:01:03Z,https://www.twitter.com/TeamCornyn/statuses/925935761400180738,"Congrats to the @astros on their 2017 World Series win tonight. Texas is proud of you! #WorldSeries http://pbs.twimg.com/media/DNmVqswUIAAC5IN.jpg",Sprout Social
925935663056289792,BenSasse,1480852568,2017-11-02T04:00:39Z,https://www.twitter.com/BenSasse/statuses/925935663056289792,"Setting a #worldseries record is cool -- but doing it by striking out 17x... Ouch.",Twitter for BlackBerry
925935512061218818,HurdOnTheHill,2963445730,2017-11-02T04:00:03Z,https://www.twitter.com/HurdOnTheHill/statuses/925935512061218818,"From yesterday's Intelligence Committee hearing. This Russian #disinformation has eroded trust in our public institutions. http://pbs.twimg.com/media/DNlLOK8X4AEQiVw.jpg https://video.twimg.com/amplify_video/925853710261080064/pl/FJ_eV41g-x8caL2N.m3u8",Media Studio
925949393806745600,bradyfortexas,570005456,2017-11-02T04:55:13Z,https://www.twitter.com/bradyfortexas/statuses/925949393806745600,"Congrats to @astros for winning World Series! After Hurricane Harvey brought our city grief, seems fitting that our team could bring us joy.",Twitter for iPhone
925948568724271104,RepKevinBrady,19926675,2017-11-02T04:51:56Z,https://www.twitter.com/abc13houston/statuses/925947944804671488,"RT @abc13houston #earnhistory! The celebration on the field. http://pbs.twimg.com/media/DNmgu62V4AMp_qV.jpg http://pbs.twimg.com/media/DNmgu60U8AAWYeM.jpg http://pbs.twimg.com/media/DNmgu60VAAIIf3J.jpg http://pbs.twimg.com/media/DNmgu61UIAA55Oe.jpg",Twitter for iPhone
925948436826017792,RepKevinBrady,19926675,2017-11-02T04:51:25Z,https://www.twitter.com/RepKevinBrady/statuses/925948436826017792,"Wow wow wow wow... do you believe in miracles! #AstrosWin #WorldChamps #ThanksJimCrane #HoustonStrong",Twitter for iPhone
925947084246790144,RepAlGreen,156333623,2017-11-02T04:46:02Z,https://www.twitter.com/RepAlGreen/statuses/925936429120794624,"RT @RepAlGreen Congrats to the Houston @Astros for Winning the #WorldSeries! #EarnedHistory #Astros #HoustonStrong",Twitter for iPhone
925946150263427073,HispanicCaucus,33530012,2017-11-02T04:42:20Z,https://www.twitter.com/HispanicCaucus/statuses/925946150263427073,"Congratulations Houston @Astros on a hard fought victory. 
#EarnHistory https://twitter.com/astros/status/925935339008442369 QT @astros FOR THE FIRST TIME IN FRANCHISE HISTORY, THE #ASTROS ARE #WORLDSERIES CHAMPIONS! 

#EARNEDHISTORY http://pbs.twimg.com/media/DNmNBQhUQAA3gKj.jpg https://video.twimg.com/amplify_video/925926099191660544/vid/240x240/hflzSe2T9qnIVYex.mp4",Twitter for iPhone
925945818707873792,RepSwalwell,942156122,2017-11-02T04:41:01Z,https://www.twitter.com/benyc/statuses/925821848985759745,"RT @benyc Rep. Swalwell asks companies if Russian intelligence is active on Google, FB, and Twitter today. 

All three reps say it's a possibility.",Twitter for iPhone
925945039334838273,tedcruz,23022687,2017-11-02T04:37:55Z,https://www.twitter.com/tedcruz/statuses/925945039334838273,"What a win! Celebrate the victory and show you’re #HoustonStrong: http://cruzcrew.com/2h0l9wO http://pbs.twimg.com/media/DNmeGddWAAA4w5D.jpg http://pbs.twimg.com/media/DNmeGdhX4AAPyPO.jpg",Twitter for iPhone
