id,screen_name,user_id,time,link,text,source
927402837553934337,DarrellIssa,22509548,2017-11-06T05:10:41Z,https://www.twitter.com/DarrellIssa/statuses/927402837553934337,"Devasted by the news in Sutherland Springs, TX. My heart and thoughts are with everyone impacted by this despicable act of evil",Twitter for iPhone
927402742863351809,RepSwalwell,942156122,2017-11-06T05:10:18Z,https://www.twitter.com/RepSwalwell/statuses/927402742863351809,"Please, @HouseGOP/@realDonaldTrump, explain to me why we shouldn’t know - before selling someone a gun - if they have an assault conviction? https://twitter.com/nbcnews/status/927368326300553216 QT @NBCNews JUST IN: Texas church shooter was court-martialed in 2012 for assault on his spouse and their child and received a Bad Conduct Discharge",Twitter for iPhone
927423667100819456,auctnr1,21572351,2017-11-06T06:33:27Z,https://www.twitter.com/realDonaldTrump/statuses/927397233741492225,"RT @realDonaldTrump ...Americans do what we do best: we pull together. We join hands. We lock arms and through the tears and the sadness, we stand strong... http://pbs.twimg.com/ext_tw_video_thumb/927395502466961408/pu/img/B8WKal0QRPZboI2m.jpg https://video.twimg.com/ext_tw_video/927395502466961408/pu/vid/640x360/Y6b_aCNoyHxdJLkF.mp4",Twitter for iPhone
927422338789990400,auctnr1,21572351,2017-11-06T06:28:10Z,https://www.twitter.com/WayneDupreeShow/statuses/927373810394951680,"RT @WayneDupreeShow Remember That Thing About the NFL, Inmates, And Prison…..Nevermind! https://www.waynedupree.com/remember-thing-nfl-inmates-prison-nevermind/ via @WayneDupreeShow",Twitter for iPhone
927421700286898176,auctnr1,21572351,2017-11-06T06:25:38Z,https://www.twitter.com/PressSec/statuses/927366712550395904,"RT @PressSec The Imperial Palace where @POTUS met with the Emperor and Empress of Japan. #POTUSInAsia http://pbs.twimg.com/media/DN6rFCKVwAYgt95.jpg",Twitter for iPhone
927421626718679042,auctnr1,21572351,2017-11-06T06:25:21Z,https://www.twitter.com/joshdcaplan/statuses/927369381918728192,RT @joshdcaplan NBC NEWS: Texas church shooter was court-martialed in 2012 for assault on his spouse and their child and received a Bad Conduct Discharge,Twitter for iPhone
927421578773782528,auctnr1,21572351,2017-11-06T06:25:09Z,https://www.twitter.com/cnsnews/statuses/927400318090076161,RT @cnsnews Legendary Broadcaster Vin Scully Declares: 'I Will Never Watch Another NFL Game' http://ow.ly/BoLI50f0X90,Twitter for iPhone
927421133091102720,RepSwalwell,942156122,2017-11-06T06:23:23Z,https://www.twitter.com/RepSwalwell/statuses/927421133091102720,"FFS. All. Of. Us. When you look the other way every time a mass shooting happens, all of us, could think this would happen. #TalkAboutItNow https://twitter.com/acosta/status/927417652267683841 QT @Acosta Trump at news conf with Abe on mass shooting in Texas: ""who would ever think a thing like this could happen?""",Twitter for iPhone
927421030808915968,auctnr1,21572351,2017-11-06T06:22:59Z,https://www.twitter.com/Breaking911/statuses/927377828622098433,"RT @Breaking911 Texas Man Describes Running Down Church Shooter Before Police Arrived

“I Just Acted...”

http://pbs.twimg.com/ext_tw_video_thumb/927340440956764160/pu/img/5qJAiW3tNjS_Lw60.jpg https://video.twimg.com/ext_tw_video/927340440956764160/pu/pl/lk8_v433RJ0fzzkA.m3u8",Twitter for iPhone
927466215215333376,RepScottPeters,1135486501,2017-11-06T09:22:31Z,https://www.twitter.com/GilCabrera/statuses/927328094360256512,"RT @GilCabrera As I think about the fact that my daughters &amp; I were in church this morning, the anger about our leaders’ inaction only grows. #DoSomething",Twitter for iPhone
927490484192325633,RepKClark,2293131060,2017-11-06T10:58:58Z,https://www.twitter.com/RepKClark/statuses/927490484192325633,As infuriating as it is predictable: the TX murderer had a history of domestic abuse https://www.nytimes.com/2017/11/05/us/church-shooting-texas.html,Twitter for iPad
927505857927106560,RepDwightEvans,90639372,2017-11-06T12:00:03Z,https://www.twitter.com/RepDwightEvans/statuses/927505857927106560,"Looking forward to speaking w/ Rev. @markkellytyler on #WakeUpWithWURD today at 7:40 AM. Tune in @onwurd &amp; listen!",TweetDeck
927505780382806016,auctnr1,21572351,2017-11-06T11:59:44Z,https://www.twitter.com/Liz_Wheeler/statuses/927370039631659009,"RT @Liz_Wheeler Ya, I'm gonna take spiritual guidance on ""taking action"" from the party who celebrates taking the lives of 1M unborn babies every year. Not.",Twitter for iPhone
927505445975097344,auctnr1,21572351,2017-11-06T11:58:25Z,https://www.twitter.com/GolanSh/statuses/927430402221932544,"RT @GolanSh A new Dutch play about #AnneFrank doesn’t mention Jews or Nazis | @Jerusalem_Post
http://www.jpost.com/Diaspora/A-new-Dutch-play-about-Anne-Frank-doesnt-mention-Jews-or-Nazis-513389
#Netherlands #AlternativeHistory",Twitter for iPhone
927505250201800704,auctnr1,21572351,2017-11-06T11:57:38Z,https://www.twitter.com/HistoryInPix/statuses/927432431199801346,RT @HistoryInPix Times have changed. http://pbs.twimg.com/media/DN7m4V_VoAAR5mj.jpg,Twitter for iPhone
927505102084112384,auctnr1,21572351,2017-11-06T11:57:03Z,https://www.twitter.com/GabRosenberg/statuses/927456038185553920,"RT @GabRosenberg Amazing! Thank you to The Friends of the IDF!
Record $53.8 million raised for #IDF soldiers at Beverly Hills gala  https://www.timesofisrael.com/record-53-8-million-raised-for-idf-soldiers-at-beverly-hills-gala/",Twitter for iPhone
927504867274493952,auctnr1,21572351,2017-11-06T11:56:07Z,https://www.twitter.com/cnsnews/statuses/927490872362651649,"RT @cnsnews Saudi Prince Among Dozens Arrested for Corruption; Donor to Carter, Clinton, Georgetown, Harvard http://ow.ly/4uKf50f1aKw",Twitter for iPhone
927504794650120193,auctnr1,21572351,2017-11-06T11:55:49Z,https://www.twitter.com/US7thFleet/statuses/927440381146468352,"RT @US7thFleet #USSChafee joins Republic of Korea Navy and Royal Australian Navy in a maritime interdiction operations exercise http://ow.ly/VoTI30gne2h http://pbs.twimg.com/media/DN7uG5pWAAAQ2Bv.jpg",Twitter for iPhone
927504711296708609,auctnr1,21572351,2017-11-06T11:55:30Z,https://www.twitter.com/GabRosenberg/statuses/927457540564291584,"RT @GabRosenberg US Ambassador to UN Nikki Haley: Unless UN rights council reforms &amp; stops discriminating against #Israel, US is out
https://www.timesofisrael.com/nikki-haley-unless-un-rights-council-reforms-us-is-out/",Twitter for iPhone
927504597568098304,auctnr1,21572351,2017-11-06T11:55:02Z,https://www.twitter.com/GabRosenberg/statuses/927454743651323904,"RT @GabRosenberg Outrageous: The name ""#Israel"" has disappeared in all UNRWA texts, replaced by the expression ""Zionist occupation.""
http://ch7.io/dflC$Fw",Twitter for iPhone
927504479813070848,auctnr1,21572351,2017-11-06T11:54:34Z,https://www.twitter.com/Breaking911/statuses/927303482624880641,"RT @Breaking911 Fake News: Congressman Tells CNN Texas Church Shooter Is 'Sam Hyde', a Popular Internet Hoax During Mass Shootings http://pbs.twimg.com/ext_tw_video_thumb/927303412433215488/pu/img/mcJzBmQ9kP8j5Y64.jpg https://video.twimg.com/ext_tw_video/927303412433215488/pu/vid/320x180/jAIkAnaufYWYP2hU.mp4",Twitter for iPhone
927503809324208128,RepSwalwell,942156122,2017-11-06T11:51:54Z,https://www.twitter.com/RepSwalwell/statuses/927503809324208128,"Over 10,000 people have voted in this poll. Tell @realDonaldTrump &amp; @HouseGOP if you’re feeling the “success” of Trump economy. https://twitter.com/repswalwell/status/927178176547250181 QT @RepSwalwell Trump is boasting this is the best economy ever. You tell me, are those stock market numbers helping you make more, save more &amp; dream more?",Twitter for iPhone
927503694018555905,Robert_Aderholt,76452765,2017-11-06T11:51:27Z,https://www.twitter.com/Robert_Aderholt/statuses/927503694018555905,Another photo from Saturday of the entire Alabama House delegation welcoming Steve Scalise to Tuscaloosa.  Photo courtesy of @RepMoBrooks http://pbs.twimg.com/media/DN8nsFxUMAA5YzE.jpg,Twitter for iPhone
927502129035694080,RepMikeQuigley,56864092,2017-11-06T11:45:14Z,https://www.twitter.com/repjoecrowley/statuses/927350523761655809,"RT @repjoecrowley A church. A concert. A movie theater. A club. An elementary school. A street corner. 

We owe it to those we've lost to #DoSomething. NOW.",Twitter for iPhone
927501455157874688,ConawayTX11,295685416,2017-11-06T11:42:33Z,https://www.twitter.com/ConawayTX11/statuses/927501455157874688,"Heroes are everywhere.

http://bit.ly/2Ad7xBZ",Twitter for iPhone
927500089312018438,ConawayTX11,295685416,2017-11-06T11:37:08Z,https://www.twitter.com/ConawayTX11/statuses/927500089312018438,Suzanne &amp; I are praying for the victims of the terrible act of violence in Sutherland Springs. Our hearts are breaking for the community.,Twitter for iPhone
